EmployeeID,FirstName,LastName,Gender,State,City,HireDate,Department,JobTitle,EducationLevel,PerformanceRating,Overtime,Salary,BirthDate,TerminationDate,AdjustedSalary
E00185,Keya,Gera,Female,Uttar Pradesh,Kanpur,2020-02-04,HR,HR Manager,Master's,Good,No,625073,1978-02-14,,806531
E00186,Simon,Yadav,Male,West Bengal,Howrah,2019-05-04,IT,IT Manager,Master's,Satisfactory,No,671155,1966-05-17,,849011
E00187,Siya,Nayak,Female,West Bengal,Kolkata,2015-10-09,Sales,Sales Executive,Bachelor's,Good,No,433441,1980-10-17,,442109
E00188,Pushti,Bera,Female,Karnataka,Mysuru,2023-04-06,HR,HR Executive,Bachelor's,Satisfactory,Yes,335707,1986-04-15,,342421
E00189,Ayush,Modi,Male,Uttar Pradesh,Lucknow,2021-04-15,Sales,Sales Executive,Bachelor's,Good,No,788425,1996-04-21,,788425
E00190,Barkha,Saini,Male,Delhi,New Delhi,2023-07-12,Finance,Accountant,Bachelor's,Good,No,511129,1990-07-20,,511129
E00191,Falak,Vala,Male,Uttar Pradesh,Lucknow,2020-12-02,Finance,Accountant,Bachelor's,Excellent,Yes,974290,1985-12-11,,974290
E00192,Dominic,Halder,Female,Karnataka,Mangalore,2015-09-20,Sales,Sales Manager,Bachelor's,Good,No,922066,1965-10-02,,1034558
E00193,Gaurangi,Sawhney,Female,Delhi,New Delhi,2017-07-05,Operations,Operations Manager,Master's,Satisfactory,Yes,679772,1972-07-16,,877109
E00194,Eshana,Sangha,Male,Delhi,New Delhi,2017-06-02,Finance,Accountant,Bachelor's,Needs Improvement,No,896344,1973-06-13,,985978
E00195,Naksh,Sachar,Female,Gujarat,Ahmedabad,2016-05-23,Finance,Financial Analyst,Master's,Good,No,1113468,1994-05-29,,1306097
E00196,Chakradhar,Nayar,Male,Karnataka,Bengaluru,2019-10-10,HR,HR Manager,Master's,Satisfactory,Yes,749844,1979-10-20,,862320
E00197,Inaya,Yadav,Female,Karnataka,Bengaluru,2015-04-18,HR,HR Executive,Bachelor's,Satisfactory,No,312494,1987-04-25,,318743
E00198,Ekanta,Prabhakar,Male,Delhi,New Delhi,2017-04-02,Operations,Operations Manager,Master's,Satisfactory,Yes,637972,1978-04-12,,733667
E00199,Rachit,Parmer,Female,West Bengal,Siliguri,2022-04-17,Finance,Finance Manager,Master's,Good,Yes,1126811,1970-04-30,,1453924
E00200,Anamika,Chaudhuri,Male,Uttar Pradesh,Noida,2017-12-29,Sales,Business Development,Master's,Excellent,Yes,354191,1975-01-09,,448051
E00201,Ishani,Srinivasan,Male,Maharashtra,Nagpur,2021-04-23,Sales,Business Development,Master's,Satisfactory,Yes,872223,1994-04-30,,1003056
E00202,Chanakya,Rajagopalan,Male,Tamil Nadu,Madurai,2017-11-22,HR,HR Manager,Master's,Good,No,527157,1966-12-05,2024-02-26,666853
E00203,Yashvi,Wable,Female,Karnataka,Bengaluru,2021-11-22,IT,Software Engineer,Bachelor's,Good,Yes,662648,1996-11-28,,675900
E00204,Owen,Sur,Female,Delhi,New Delhi,2021-06-27,Sales,Sales Executive,Bachelor's,Good,No,761455,1988-07-05,,776684
E00205,Kamala,Sathe,Male,Gujarat,Vadodara,2017-02-05,Operations,Operations Executive,Bachelor's,Excellent,Yes,672200,1982-02-14,,672200
E00206,Bachittar,Sarin,Female,Tamil Nadu,Coimbatore,2022-07-10,Sales,Sales Executive,Bachelor's,Good,No,537312,1978-07-21,,602864
E00207,Ijaya,Mittal,Female,Tamil Nadu,Chennai,2022-07-25,Operations,Operations Manager,Master's,Satisfactory,No,770751,1979-08-05,,994500
E00208,Amruta,Goswami,Male,Delhi,New Delhi,2021-12-02,IT,Software Engineer,Bachelor's,Good,No,1087300,1986-12-11,,1087300
E00209,Indira,Parmar,Male,Delhi,New Delhi,2023-10-12,Operations,Operations Manager,Master's,Excellent,No,611857,1978-10-23,,773999
E00210,Nitesh,Bala,Male,Uttar Pradesh,Kanpur,2017-12-28,Finance,Accountant,Bachelor's,Excellent,No,975992,1974-01-08,,1073591
E00211,Lavanya,Bir,Female,Tamil Nadu,Madurai,2023-10-15,Operations,Operations Manager,Master's,Satisfactory,No,653024,1986-10-24,,765997
E00212,Aditya,Lala,Female,Delhi,New Delhi,2017-04-10,IT,Software Engineer,Bachelor's,Satisfactory,No,683064,1972-04-21,,766397
E00213,Ayushman,Khatri,Male,Tamil Nadu,Coimbatore,2021-07-30,Operations,Operations Executive,Bachelor's,Good,No,317090,1979-08-10,,348799
E00214,Yasti,Bassi,Male,West Bengal,Howrah,2022-05-06,Operations,Operations Executive,Bachelor's,Satisfactory,No,807340,1996-05-12,,807340
E00215,Xalak,Bath,Female,Gujarat,Vadodara,2019-12-30,IT,IT Manager,Master's,Excellent,Yes,1138893,1978-01-09,,1469513
E00216,Onveer,Sagar,Male,Delhi,New Delhi,2020-04-08,Sales,Sales Executive,Bachelor's,Satisfactory,No,375618,1989-04-16,,375618
E00217,Hitesh,Mangal,Female,Karnataka,Mysuru,2018-08-08,Sales,Business Development,Master's,Excellent,No,393284,1984-08-16,,461322
E00218,Faqid,Karan,Male,Maharashtra,Nagpur,2022-03-21,Operations,Operations Executive,Bachelor's,Good,No,627448,1989-03-29,,627448
E00219,Gagan,Golla,Male,West Bengal,Howrah,2019-04-05,IT,Software Engineer,Bachelor's,Excellent,No,1342173,1978-04-15,,1476390
E00220,Ucchal,Mangal,Male,Delhi,New Delhi,2021-08-01,Operations,Operations Executive,Bachelor's,Good,No,527194,1976-08-12,,579913
E00221,Timothy,Sur,Female,Uttar Pradesh,Kanpur,2019-04-10,IT,IT Manager,Master's,Needs Improvement,No,1009333,1985-04-18,,1183947
E00222,Panini,Arya,Male,Tamil Nadu,Madurai,2022-07-05,HR,HR Manager,Master's,Satisfactory,Yes,639696,1975-07-17,,809215
E00223,Leela,Chandran,Female,West Bengal,Kolkata,2021-06-09,HR,HR Executive,Bachelor's,Satisfactory,No,741963,1977-06-20,2022-05-03,832482
E00224,Madhavi,Narain,Male,West Bengal,Siliguri,2022-02-22,Finance,Financial Analyst,Master's,Good,No,682400,1989-03-02,,784759
E00225,Vidhi,Subramanian,Female,Maharashtra,Mumbai,2018-03-31,Sales,Sales Manager,Bachelor's,Excellent,No,911366,1982-04-09,,929593
E00226,Azaan,Toor,Female,Maharashtra,Mumbai,2022-02-12,HR,HR Manager,Master's,Satisfactory,No,720909,1969-02-25,,930188
E00227,Dipta,Khanna,Female,West Bengal,Howrah,2021-05-01,Operations,Operations Executive,Bachelor's,Satisfactory,No,721613,1977-05-12,,809649
E00228,Deepa,Kari,Male,Gujarat,Ahmedabad,2022-06-06,IT,IT Manager,Master's,Good,Yes,531158,1978-06-17,,671914
E00229,Gavin,Sankar,Female,Maharashtra,Nagpur,2017-09-03,Operations,Operations Executive,Bachelor's,Excellent,No,809191,1981-09-12,,825374
E00230,Rachit,Acharya,Male,Delhi,New Delhi,2023-06-09,Sales,Sales Executive,Bachelor's,Excellent,No,901455,1988-06-17,,901455
E00231,Samesh,Padmanabhan,Male,Gujarat,Surat,2023-03-03,Finance,Financial Analyst,Master's,Good,No,1095120,1988-03-11,,1259388
E00232,Rehaan,Prabhakar,Female,Maharashtra,Nagpur,2023-04-24,Finance,Finance Manager,Master's,Good,Yes,671775,1975-05-06,,866791
E00233,Chanchal,Sathe,Male,Tamil Nadu,Chennai,2023-01-16,Finance,Finance Manager,Master's,Good,No,655181,1970-01-29,,828803
E00234,Warjas,Jain,Female,Tamil Nadu,Chennai,2024-07-17,Sales,Business Development,Master's,Good,No,540189,1979-07-29,,697005
E00235,Urishilla,Gulati,Male,Gujarat,Vadodara,2024-01-29,Finance,Financial Analyst,Master's,Satisfactory,No,962520,1987-02-07,,1106898
E00236,Ekta,Mangat,Male,Gujarat,Surat,2016-04-17,Operations,Operations Executive,Bachelor's,Satisfactory,Yes,860946,1988-04-24,,860946
E00237,Irya,Bhalla,Male,Gujarat,Vadodara,2018-11-30,Operations,Operations Executive,Bachelor's,Satisfactory,No,527775,1975-12-11,,580552
E00238,Yash,Ranganathan,Female,Delhi,New Delhi,2024-07-24,IT,Data Analyst,Bachelor's,Good,No,1145885,1989-08-02,,1168802
E00239,Eiravati,Dhingra,Male,Uttar Pradesh,Lucknow,2018-04-16,HR,HR Manager,Master's,Excellent,No,606242,1968-04-28,,766896
E00240,Shivansh,Bajaj,Male,Uttar Pradesh,Lucknow,2015-06-27,HR,HR Manager,Master's,Good,No,513695,1962-07-10,,649824
E00241,Zarna,Dewan,Female,West Bengal,Howrah,2015-09-10,Operations,Operations Executive,Bachelor's,Good,No,427816,1992-09-15,,436372
E00242,Vrinda,Mand,Male,Delhi,New Delhi,2015-04-26,IT,Data Analyst,Bachelor's,Needs Improvement,No,1054110,1993-05-01,,1054110
E00243,Bakhshi,Vohra,Female,Uttar Pradesh,Noida,2020-03-29,Operations,Operations Executive,Bachelor's,Good,No,689505,1992-04-05,,703295
E00244,Aryan,Ranganathan,Male,Uttar Pradesh,Noida,2016-01-13,IT,IT Manager,Master's,Satisfactory,No,1106976,1981-01-21,,1273022
E00245,Urishilla,Shenoy,Female,Gujarat,Ahmedabad,2020-08-16,IT,IT Manager,Master's,Satisfactory,Yes,1279479,1968-08-29,,1650911
E00246,Jeremiah,Parmar,Male,Delhi,New Delhi,2016-02-26,Sales,Business Development,Master's,Satisfactory,No,837321,1979-03-07,2020-10-01,962919
E00247,Abeer,Badal,Male,West Bengal,Kolkata,2023-02-18,Finance,Accountant,Bachelor's,Good,Yes,1126659,1997-02-24,,1126659
E00248,Yashvi,Bandi,Female,Delhi,New Delhi,2021-09-23,HR,HR Manager,Master's,Good,No,668706,1988-10-01,,784392
E00249,Ganga,Khanna,Male,West Bengal,Howrah,2023-07-22,HR,HR Executive,Bachelor's,Satisfactory,No,395808,1983-08-01,,395808
E00250,Vidhi,Naik,Male,Karnataka,Mangalore,2022-09-16,Finance,Financial Analyst,Master's,Satisfactory,No,968550,1983-09-26,,1113832
E00251,Gagan,Deshmukh,Female,Delhi,New Delhi,2023-12-08,Operations,Operations Manager,Master's,Satisfactory,Yes,647284,1993-12-15,,759264
E00252,Hemal,Vyas,Male,Gujarat,Ahmedabad,2023-10-17,IT,Data Analyst,Bachelor's,Good,No,508347,1992-10-24,,508347
E00253,Balvan,Kari,Female,Karnataka,Mysuru,2022-08-19,Operations,Operations Manager,Master's,Satisfactory,Yes,385294,1978-08-30,,497144
E00254,Dayamai,Balasubramanian,Male,West Bengal,Siliguri,2021-02-27,IT,Software Engineer,Bachelor's,Satisfactory,No,1045146,1977-03-10,2023-07-08,1149660
E00255,Udant,Pant,Male,Delhi,New Delhi,2022-04-17,Operations,Operations Manager,Master's,Good,No,804144,1967-05-01,,1017242
E00256,Aradhana,Dhar,Female,Tamil Nadu,Madurai,2015-08-01,Sales,Sales Executive,Bachelor's,Good,Yes,518755,1986-08-08,,529130
E00257,Yamini,Rana,Male,West Bengal,Siliguri,2023-08-29,HR,HR Executive,Bachelor's,Good,No,730618,1989-09-06,,730618
E00258,Charan,Mutti,Male,Gujarat,Vadodara,2023-01-26,Sales,Sales Manager,Bachelor's,Excellent,No,406644,1970-02-08,,447308
E00259,Yauvani,Bandi,Male,Gujarat,Surat,2023-04-19,Operations,Operations Executive,Bachelor's,Excellent,No,862100,1989-04-27,,862100
E00260,Girish,Dubey,Female,Delhi,New Delhi,2024-03-04,HR,HR Executive,Bachelor's,Satisfactory,No,381480,1981-03-15,,428020
E00261,Banjeet,Raghavan,Female,Gujarat,Ahmedabad,2019-05-13,IT,Data Analyst,Bachelor's,Excellent,No,1357147,1987-05-21,,1384289
E00262,Lavanya,Kari,Male,Maharashtra,Nagpur,2016-08-22,HR,HR Manager,Master's,Needs Improvement,No,681000,1984-08-30,,783149
E00263,Deepa,Saha,Female,Tamil Nadu,Madurai,2020-02-08,Finance,Accountant,Bachelor's,Satisfactory,No,1077700,1977-02-18,,1209179
E00264,Aryan,Pall,Male,Maharashtra,Mumbai,2021-07-08,IT,Software Engineer,Bachelor's,Excellent,Yes,1277039,1989-07-16,,1277039
E00265,Diya,Nagarajan,Female,West Bengal,Howrah,2020-06-20,IT,Software Engineer,Bachelor's,Good,No,883394,1989-06-28,,901061
E00266,Sneha,Din,Male,Maharashtra,Mumbai,2018-06-14,Operations,Operations Manager,Master's,Excellent,No,875660,1974-06-25,,1107709
E00267,Daksha,Bahl,Male,West Bengal,Kolkata,2021-09-23,Finance,Financial Analyst,Master's,Good,No,840837,1982-10-03,,966962
E00268,Bhanumati,Khalsa,Female,Maharashtra,Nagpur,2023-03-10,IT,Software Engineer,Bachelor's,Satisfactory,Yes,1443618,1982-03-20,,1619739
E00269,Vincent,Bose,Female,West Bengal,Howrah,2019-05-30,Finance,Finance Manager,Master's,Good,No,564218,1972-06-10,,728010
E00270,Chaitaly,Bose,Female,Delhi,New Delhi,2015-05-21,IT,Software Engineer,Bachelor's,Satisfactory,Yes,1388358,1987-05-28,,1416125
E00271,Idika,Gola,Male,West Bengal,Kolkata,2021-07-13,Finance,Accountant,Bachelor's,Good,Yes,1121206,1994-07-20,,1121206
E00272,Pallavi,Nigam,Male,Uttar Pradesh,Noida,2021-01-19,IT,Data Analyst,Bachelor's,Satisfactory,Yes,516768,1982-01-29,,516768
E00273,Eesha,Balan,Female,Tamil Nadu,Chennai,2019-08-17,Operations,Operations Executive,Bachelor's,Satisfactory,No,458086,1993-08-23,,467247
E00274,Omya,Ray,Female,Karnataka,Mangalore,2020-12-08,HR,HR Manager,Master's,Excellent,Yes,737793,1981-12-18,,865431
E00275,Amruta,Vaidya,Female,Tamil Nadu,Madurai,2018-06-01,HR,HR Executive,Bachelor's,Good,Yes,796385,1973-06-12,,893543
E00276,Dev,Krishnamurthy,Male,Delhi,New Delhi,2023-03-14,IT,IT Manager,Master's,Good,No,1349671,1977-03-25,,1707333
E00277,Elijah,Dar,Male,West Bengal,Siliguri,2024-10-09,IT,Data Analyst,Bachelor's,Good,No,1494999,1980-10-20,,1644498
E00278,Unni,Shere,Male,West Bengal,Howrah,2021-04-25,Sales,Sales Executive,Bachelor's,Excellent,No,974464,1996-05-01,,974464
E00279,Zashil,Shetty,Male,West Bengal,Howrah,2024-05-16,HR,HR Executive,Bachelor's,Satisfactory,No,670570,1994-05-24,,670570
E00280,Indali,Jayaraman,Female,West Bengal,Howrah,2021-11-02,Operations,Operations Manager,Master's,Excellent,Yes,803164,1972-11-14,,1036322
E00281,Chavvi,Oza,Male,Gujarat,Vadodara,2022-07-20,Finance,Financial Analyst,Master's,Satisfactory,No,438656,1980-07-30,,554899
E00282,Ishani,Issac,Female,Delhi,New Delhi,2023-02-28,IT,Data Analyst,Bachelor's,Good,No,1433006,1991-03-08,,1461666
E00283,Simon,Hora,Male,West Bengal,Kolkata,2021-03-06,Sales,Sales Executive,Bachelor's,Excellent,No,936211,1983-03-16,,936211
E00284,Hardik,Chandra,Female,Karnataka,Mangalore,2022-06-30,Operations,Operations Executive,Bachelor's,Satisfactory,No,746232,1981-07-10,,837272
E00285,Indira,Mohanty,Male,Uttar Pradesh,Kanpur,2021-07-21,Finance,Finance Manager,Master's,Needs Improvement,Yes,549676,1971-08-03,,695340
E00286,Qabil,Seshadri,Male,Maharashtra,Nagpur,2022-07-30,IT,Software Engineer,Bachelor's,Needs Improvement,No,888697,1983-08-09,,888697
E00287,Ira,Malhotra,Male,Uttar Pradesh,Kanpur,2017-08-01,IT,Software Engineer,Bachelor's,Needs Improvement,No,1413092,1972-08-12,,1554401
E00288,Faris,Zachariah,Male,West Bengal,Siliguri,2022-07-09,IT,Software Engineer,Bachelor's,Excellent,No,566481,1990-07-17,,566481
E00289,Vivaan,Shanker,Female,West Bengal,Siliguri,2019-04-19,HR,HR Manager,Master's,Good,Yes,492337,1979-04-29,,577511
E00290,Bhavna,Deol,Male,Uttar Pradesh,Lucknow,2024-12-01,Finance,Accountant,Bachelor's,Satisfactory,No,435600,1989-12-10,,435600
E00291,Chanchal,Bassi,Male,Tamil Nadu,Coimbatore,2018-04-18,Finance,Accountant,Bachelor's,Good,No,962290,1975-04-29,,1058519
E00292,Arunima,Ramesh,Female,Karnataka,Bengaluru,2024-03-01,Sales,Sales Executive,Bachelor's,Satisfactory,Yes,868885,1996-03-08,,886262
E00293,Tristan,Kulkarni,Female,Karnataka,Mangalore,2020-02-11,Finance,Accountant,Bachelor's,Good,No,917161,1986-02-19,,935504
E00294,Yutika,Bumb,Female,Gujarat,Vadodara,2019-02-05,HR,HR Manager,Master's,Excellent,Yes,459452,1986-02-13,,538937
E00295,Dayamai,Kothari,Male,Delhi,New Delhi,2019-12-03,Sales,Sales Executive,Bachelor's,Needs Improvement,No,427696,1984-12-11,,427696
E00296,Gagan,Balakrishnan,Female,West Bengal,Howrah,2020-06-22,Operations,Operations Executive,Bachelor's,Needs Improvement,No,327989,1980-07-02,,334548
E00297,Daksha,Gokhale,Female,Delhi,New Delhi,2019-05-15,Sales,Sales Executive,Bachelor's,Excellent,No,731344,1980-05-24,,745970
E00298,Udarsh,Varma,Male,Tamil Nadu,Chennai,2015-01-09,HR,HR Executive,Bachelor's,Good,No,667365,1980-01-18,2023-02-03,667365
E00299,Aradhana,Swaminathan,Female,Delhi,New Delhi,2019-08-24,HR,HR Executive,Bachelor's,Satisfactory,No,419960,1992-08-30,2021-05-04,428359
E00300,Advika,Mane,Female,Karnataka,Mangalore,2021-09-14,HR,HR Manager,Master's,Satisfactory,Yes,764200,1977-09-25,,986047
E00301,Frederick,Sandhu,Female,Gujarat,Ahmedabad,2017-12-24,Operations,Operations Manager,Master's,Excellent,No,552123,1979-01-03,,647640
E00302,Vamakshi,Bains,Male,Tamil Nadu,Coimbatore,2024-03-15,IT,Data Analyst,Bachelor's,Satisfactory,No,1037317,1981-03-26,,1141048
E00303,Chameli,Buch,Male,Uttar Pradesh,Kanpur,2020-10-13,IT,Data Analyst,Bachelor's,Good,No,1428868,1982-10-23,,1428868
E00304,Imaran,Chada,Male,West Bengal,Howrah,2017-01-11,Finance,Accountant,Bachelor's,Satisfactory,No,1106980,1980-01-21,,1106980
E00305,Alexander,Pillay,Female,Uttar Pradesh,Lucknow,2024-04-03,IT,Software Engineer,Bachelor's,Excellent,No,870659,1981-04-14,,976879
E00306,Nisha,Naidu,Male,Gujarat,Vadodara,2021-07-14,Operations,Operations Executive,Bachelor's,Good,No,850216,1990-07-22,,850216
E00307,Manan,Thakur,Female,Uttar Pradesh,Lucknow,2018-03-05,Sales,Sales Executive,Bachelor's,Good,No,533710,1987-03-13,,544384
E00308,Christopher,Jayaraman,Female,Karnataka,Mangalore,2016-05-17,Finance,Accountant,Bachelor's,Good,Yes,875733,1977-05-27,,893247
E00309,Kamya,Bhargava,Female,Maharashtra,Nagpur,2022-10-30,IT,Data Analyst,Bachelor's,Excellent,No,1196297,1978-11-10,,1342245
E00310,Nicholas,Yohannan,Male,Tamil Nadu,Madurai,2023-03-17,Operations,Operations Manager,Master's,Satisfactory,No,421044,1988-03-25,,484200
E00311,Lavanya,Bansal,Male,Gujarat,Vadodara,2020-08-15,IT,Data Analyst,Bachelor's,Satisfactory,No,789076,1993-08-22,,789076
E00312,Rehaan,Roy,Male,West Bengal,Siliguri,2023-04-11,IT,Software Engineer,Bachelor's,Excellent,No,988693,2001-04-16,,988693
E00313,Balvan,Mohanty,Male,Uttar Pradesh,Noida,2021-03-11,Finance,Accountant,Bachelor's,Satisfactory,Yes,664198,1986-03-20,,664198
E00314,Vidhi,Ramakrishnan,Male,Gujarat,Ahmedabad,2024-09-19,IT,Software Engineer,Bachelor's,Needs Improvement,No,1358065,1990-09-28,,1358065
E00315,Nitara,Thaman,Female,Delhi,New Delhi,2023-07-08,Sales,Sales Executive,Bachelor's,Good,No,934651,1991-07-16,,953344
E00316,Azaan,Ranganathan,Male,Maharashtra,Mumbai,2021-08-18,Operations,Operations Executive,Bachelor's,Good,No,305863,1984-08-27,,305863
E00317,Dayamai,Chaudhari,Female,Delhi,New Delhi,2017-11-03,Operations,Operations Executive,Bachelor's,Good,No,684244,1979-11-13,,697928
E00318,Dhriti,Prasad,Female,Delhi,New Delhi,2023-09-14,Finance,Accountant,Bachelor's,Good,No,715156,1986-09-23,,729459
E00319,Jalsa,Mangat,Male,Tamil Nadu,Madurai,2021-10-11,HR,HR Manager,Master's,Good,Yes,331013,1982-10-21,,380664
E00320,Gautam,Zacharia,Female,Gujarat,Vadodara,2016-12-15,Finance,Financial Analyst,Master's,Good,Yes,904222,1977-12-25,,1060652
E00321,Kamya,Mand,Female,Tamil Nadu,Chennai,2024-10-16,Sales,Sales Executive,Bachelor's,Excellent,Yes,448781,1981-10-27,,503532
E00322,Ryan,Krishnan,Male,West Bengal,Howrah,2021-03-15,Operations,Operations Executive,Bachelor's,Good,No,709130,1999-03-21,,709130
E00323,Balhaar,Oak,Female,Gujarat,Vadodara,2024-02-04,Sales,Business Development,Master's,Satisfactory,Yes,379059,1985-02-13,,444636
E00324,Chameli,Bobal,Male,Gujarat,Vadodara,2023-09-22,IT,IT Manager,Master's,Satisfactory,No,1399440,1986-10-01,2024-11-01,1609355
E00325,Turvi,Raj,Female,Gujarat,Surat,2017-05-28,Sales,Business Development,Master's,Satisfactory,No,607572,1980-06-06,2021-12-12,712681
E00326,Falguni,Korpal,Male,Gujarat,Ahmedabad,2020-03-11,Sales,Sales Manager,Bachelor's,Satisfactory,No,368631,1988-03-19,,368631
E00327,Arunima,Yohannan,Male,Maharashtra,Pune,2024-05-11,HR,HR Manager,Master's,Good,No,477220,1994-05-19,,548803
E00328,Yashvi,Seth,Female,Tamil Nadu,Chennai,2023-12-05,Sales,Sales Executive,Bachelor's,Excellent,No,504770,1985-12-14,,514865
E00329,Zehaan,Nadkarni,Female,West Bengal,Kolkata,2023-11-21,Finance,Finance Manager,Master's,Good,No,1149151,1971-12-04,,1482749
E00330,Maya,Rai,Female,Maharashtra,Mumbai,2022-12-28,Operations,Operations Manager,Master's,Excellent,Yes,390708,1969-01-10,,504130
E00331,Yatin,Narayan,Male,Karnataka,Mangalore,2024-05-26,Finance,Finance Manager,Master's,Needs Improvement,Yes,605485,1981-06-06,,765938
E00332,Udant,Narayanan,Male,Maharashtra,Nagpur,2019-04-12,Finance,Accountant,Bachelor's,Good,No,507605,1980-04-21,,507605
E00333,Ekiya,Chaudhuri,Male,Gujarat,Ahmedabad,2023-01-06,Operations,Operations Executive,Bachelor's,Satisfactory,No,319727,2000-01-12,,319727
E00334,Harita,Anne,Female,Uttar Pradesh,Noida,2019-12-09,Finance,Accountant,Bachelor's,Needs Improvement,Yes,1110069,1980-12-18,,1132270
E00335,Panini,Chatterjee,Female,Gujarat,Vadodara,2024-10-05,Sales,Sales Manager,Bachelor's,Good,No,893949,1969-10-19,,1003010
E00336,Max,Tara,Male,Tamil Nadu,Chennai,2017-11-13,HR,HR Executive,Bachelor's,Satisfactory,No,368539,1994-11-19,,368539
E00337,Alexander,Samra,Male,West Bengal,Siliguri,2018-02-10,HR,HR Manager,Master's,Excellent,Yes,727178,1965-02-23,,919880
E00338,Janani,Dhar,Male,Tamil Nadu,Coimbatore,2023-08-16,HR,HR Manager,Master's,Excellent,No,753019,1976-08-27,,952569
E00339,Indira,Mitter,Male,Gujarat,Ahmedabad,2024-06-21,IT,Software Engineer,Bachelor's,Satisfactory,Yes,1010175,1991-06-30,,1010175
E00340,Jasmit,Nori,Female,West Bengal,Howrah,2024-02-07,Finance,Accountant,Bachelor's,Satisfactory,No,454444,1996-02-14,,463532
E00341,Krisha,Vig,Female,Delhi,New Delhi,2022-03-11,Operations,Operations Manager,Master's,Satisfactory,No,886233,1967-03-25,,1143506
E00342,Lucky,Korpal,Female,Uttar Pradesh,Kanpur,2022-04-26,HR,HR Executive,Bachelor's,Good,No,437399,1982-05-06,,446146
E00343,Qadim,Iyengar,Female,Uttar Pradesh,Kanpur,2017-05-10,IT,IT Manager,Master's,Satisfactory,No,556180,1973-05-21,,717639
E00344,Kritika,Rajagopalan,Female,Tamil Nadu,Coimbatore,2023-11-11,HR,HR Manager,Master's,Satisfactory,No,634669,1971-11-24,,818913
E00345,Yachana,Sarin,Male,Maharashtra,Nagpur,2017-05-12,Finance,Accountant,Bachelor's,Good,Yes,825576,1977-05-22,,825576
E00346,Mitesh,Walia,Male,Maharashtra,Mumbai,2023-04-12,Finance,Financial Analyst,Master's,Satisfactory,Yes,919656,1986-04-21,,1057604
E00347,Yashoda,Warrior,Male,Gujarat,Ahmedabad,2022-02-18,Finance,Financial Analyst,Master's,Excellent,Yes,679645,1993-02-25,,781591
E00348,Lakshmi,Kulkarni,Female,Gujarat,Surat,2020-11-19,Finance,Accountant,Bachelor's,Satisfactory,Yes,1158429,1989-11-27,,1181597
